payment_id,loan_id,payment_date,scheduled_amount,paid_amount,principal_paid,interest_paid,penalty,days_late,payment_method,status
LP0001997,L000161,2023-03-14,2464.11,16886.68,15928.78,883.98,73.92,33,Cash,Late
LP0001761,L000161,2023-04-14,2464.11,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0001356,L000161,2023-05-14,2464.11,16888.31,15930.58,883.81,73.92,32,Cash,Late
LP0001125,L000161,2023-06-14,2464.11,2464.11,1708.44,755.67,0.0,0,Debit Card,Paid
LP0001756,L000162,2022-08-05,2606.32,0.0,0.0,0.0,0.0,0,Auto Debit,Missed
LP0000208,L000162,2022-09-05,2606.32,0.0,0.0,0.0,0.0,0,Credit Card,Pending
LP0000868,L000162,2022-10-05,2606.32,2606.32,1598.67,929.46,78.19,40,Debit Card,Late
LP0000331,L000162,2022-11-05,2606.32,2606.32,1437.08,1169.24,0.0,0,Credit Card,Paid
LP0000465,L000162,2022-12-05,2606.32,2606.32,1591.96,936.17,78.19,22,Cash,Late
LP0000741,L000162,2023-01-05,2606.32,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0000185,L000162,2023-02-05,2606.32,2606.32,1848.85,757.47,0.0,0,Cash,Paid
LP0000844,L000163,2020-02-24,6375.08,6375.08,3870.31,2313.52,191.25,27,Online Banking,Late
LP0001150,L000163,2020-03-24,6375.08,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0001562,L000163,2020-04-24,6375.08,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0001248,L000163,2020-05-24,6375.08,6375.08,4374.33,1809.5,191.25,16,Bank Transfer,Late
LP0001071,L000163,2020-06-24,6375.08,6375.08,4667.33,1707.75,0.0,0,Bank Transfer,Paid
LP0001047,L000163,2020-07-24,6375.08,6375.08,4719.95,1655.13,0.0,0,Debit Card,Paid
LP0001042,L000164,2022-04-01,1847.07,1847.07,1052.35,794.72,0.0,0,Cash,Paid
LP0000333,L000164,2022-05-01,1847.07,1847.07,1311.64,535.43,0.0,0,Cash,Paid
LP0001037,L000164,2022-06-01,1847.07,1847.07,1301.85,489.81,55.41,41,Cheque,Late
LP0000770,L000164,2022-07-01,1847.07,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0001651,L000164,2022-08-01,1847.07,1847.07,1218.75,572.91,55.41,18,Debit Card,Late
LP0001641,L000164,2022-09-01,1847.07,1847.07,1261.82,529.84,55.41,9,Cheque,Late
LP0000210,L000164,2022-10-01,1847.07,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0001232,L000165,2023-08-29,9219.38,0.0,0.0,0.0,0.0,0,Debit Card,Missed
LP0001805,L000165,2023-09-29,9219.38,9219.38,6584.89,2357.91,276.58,3,Debit Card,Late
LP0000728,L000165,2023-10-29,9219.38,9219.38,6275.89,2666.91,276.58,18,Cheque,Late
LP0001515,L000165,2023-11-29,9219.38,0.0,0.0,0.0,0.0,0,Online Banking,Missed
LP0001507,L000165,2023-12-29,9219.38,0.0,0.0,0.0,0.0,0,Auto Debit,Pending
LP0001499,L000166,2023-04-27,2261.76,2261.76,1409.79,851.97,0.0,0,Cash,Paid
LP0000348,L000166,2023-05-27,2261.76,2261.76,1554.11,639.8,67.85,13,Debit Card,Late
LP0001227,L000166,2023-06-27,2261.76,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0001257,L000166,2023-07-27,2261.76,0.0,0.0,0.0,0.0,0,Debit Card,Missed
LP0001352,L000166,2023-08-27,2261.76,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0000101,L000166,2023-09-27,2261.76,0.0,0.0,0.0,0.0,0,Online Banking,Pending
LP0001509,L000166,2023-10-27,2261.76,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0000737,L000166,2023-11-27,2261.76,2261.76,1280.42,981.34,0.0,0,Bank Transfer,Paid
LP0001863,L000166,2023-12-27,2261.76,2261.76,1612.29,581.62,67.85,34,Cheque,Late
LP0001411,L000166,2024-01-27,2261.76,2261.76,1353.38,908.38,0.0,0,Cash,Paid
LP0001438,L000167,2021-06-27,4364.58,4364.58,2586.61,1647.03,130.94,20,Cheque,Late
LP0000914,L000167,2021-07-27,4364.58,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0000735,L000167,2021-08-27,4364.58,4364.58,3099.39,1134.25,130.94,7,Cash,Late
LP0000765,L000168,2023-05-29,5202.5,0.0,0.0,0.0,0.0,0,Online Banking,Missed
LP0001044,L000168,2023-06-29,5202.5,5202.5,3333.48,1869.02,0.0,0,Bank Transfer,Paid
LP0001138,L000168,2023-07-29,5202.5,5202.5,3130.29,1916.14,156.07,4,Credit Card,Late
LP0000370,L000168,2023-08-29,5202.5,5202.5,3350.09,1852.41,0.0,0,Auto Debit,Paid
LP0001470,L000168,2023-09-29,5202.5,5202.5,3424.91,1777.59,0.0,0,Bank Transfer,Paid
LP0001184,L000168,2023-10-29,5202.5,0.0,0.0,0.0,0.0,0,Online Banking,Missed
LP0000400,L000168,2023-11-29,5202.5,5202.5,3463.04,1583.39,156.07,19,Credit Card,Late
LP0001013,L000168,2023-12-29,5202.5,0.0,0.0,0.0,0.0,0,Credit Card,Pending
LP0001801,L000169,2021-12-13,1394.12,5167.92,3215.97,1951.95,0.0,0,Bank Transfer,Paid
LP0000686,L000169,2022-01-13,1394.12,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0000058,L000169,2022-02-13,1394.12,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0000381,L000169,2022-03-13,1394.12,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0000804,L000169,2022-04-13,1394.12,5167.92,3425.06,1587.82,155.04,27,Cheque,Late
LP0000323,L000169,2022-05-13,1394.12,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0000143,L000169,2022-06-13,1394.12,5167.92,3455.48,1557.4,155.04,4,Auto Debit,Late
LP0000443,L000169,2022-07-13,1394.12,0.0,0.0,0.0,0.0,0,Credit Card,Pending
LP0001951,L000170,2020-08-13,2088.79,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0001987,L000170,2020-09-13,2088.79,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0001607,L000170,2020-10-13,2088.79,2088.79,1410.38,678.41,0.0,0,Cash,Paid
LP0001535,L000170,2020-11-13,2088.79,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0001828,L000170,2020-12-13,2088.79,2088.79,1352.4,673.73,62.66,3,Cash,Late
LP0000462,L000170,2021-01-13,2088.79,2088.79,1504.85,521.28,62.66,9,Debit Card,Late
LP0000019,L000170,2021-02-13,2088.79,2088.79,1319.89,706.24,62.66,9,Cheque,Late
LP0000388,L000170,2021-03-13,2088.79,2088.79,1170.43,918.36,0.0,0,Bank Transfer,Paid
LP0000026,L000170,2021-04-13,2088.79,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0001709,L000171,2023-05-17,2593.5,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0000751,L000171,2023-06-17,2593.5,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0001038,L000171,2023-07-17,2593.5,2593.5,1449.48,1144.02,0.0,0,Bank Transfer,Paid
LP0000575,L000171,2023-08-17,2593.5,2593.5,1725.82,789.88,77.8,3,Cheque,Late
LP0001972,L000171,2023-09-17,2593.5,0.0,0.0,0.0,0.0,0,Debit Card,Missed
LP0000931,L000171,2023-10-17,2593.5,0.0,0.0,0.0,0.0,0,Online Banking,Missed
LP0001431,L000171,2023-11-17,2593.5,2593.5,1543.14,1050.36,0.0,0,Cheque,Paid
LP0000094,L000171,2023-12-17,2593.5,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0001025,L000171,2024-01-17,2593.5,2593.5,1551.54,964.16,77.8,2,Cash,Late
LP0001260,L000171,2024-02-17,2593.5,2593.5,1610.72,904.98,77.8,33,Cash,Late
LP0000778,L000171,2024-03-17,2593.5,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0000569,L000172,2022-10-29,5292.36,0.0,0.0,0.0,0.0,0,Credit Card,Missed
LP0000838,L000172,2022-11-29,5292.36,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0001320,L000172,2022-12-29,5292.36,18735.16,10528.63,8206.53,0.0,0,Cheque,Paid
LP0000135,L000172,2023-01-29,5292.36,18735.16,12237.17,6497.99,0.0,0,Debit Card,Paid
LP0000290,L000172,2023-02-28,5292.36,18735.16,12364.19,5808.92,562.05,31,Debit Card,Late
LP0001918,L000172,2023-03-29,5292.36,0.0,0.0,0.0,0.0,0,Credit Card,Pending
LP0001375,L000172,2023-04-29,5292.36,18735.16,10143.37,8029.74,562.05,34,Credit Card,Late
LP0001643,L000172,2023-05-29,5292.36,0.0,0.0,0.0,0.0,0,Credit Card,Pending
LP0000520,L000172,2023-06-29,5292.36,18735.16,12785.67,5949.49,0.0,0,Online Banking,Paid
LP0000576,L000172,2023-07-29,5292.36,0.0,0.0,0.0,0.0,0,Debit Card,Missed
LP0000758,L000172,2023-08-29,5292.36,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0000239,L000173,2023-08-06,82.56,82.56,59.83,20.25,2.48,34,Credit Card,Late
LP0001793,L000173,2023-09-06,82.56,82.56,49.33,30.75,2.48,36,Cash,Late
LP0000716,L000173,2023-10-06,82.56,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0000120,L000173,2023-11-06,82.56,82.56,48.85,33.71,0.0,0,Bank Transfer,Paid
LP0001277,L000173,2023-12-06,82.56,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0001453,L000173,2024-01-06,82.56,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0000453,L000173,2024-02-06,82.56,82.56,48.64,31.44,2.48,29,Online Banking,Late
LP0000810,L000174,2022-04-21,1037.51,1037.51,626.25,380.13,31.13,3,Cash,Late
LP0000647,L000174,2022-05-21,1037.51,1037.51,574.09,463.42,0.0,0,Bank Transfer,Paid
LP0001100,L000174,2022-06-21,1037.51,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0000384,L000174,2022-07-21,1037.51,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0001339,L000174,2022-08-21,1037.51,1037.51,723.35,314.16,0.0,0,Credit Card,Paid
LP0000712,L000174,2022-09-21,1037.51,1037.51,689.41,348.1,0.0,0,Cash,Paid
LP0001319,L000174,2022-10-21,1037.51,0.0,0.0,0.0,0.0,0,Auto Debit,Pending
LP0001357,L000174,2022-11-21,1037.51,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0001488,L000174,2022-12-21,1037.51,1037.51,677.49,360.02,0.0,0,Bank Transfer,Paid
LP0000439,L000174,2023-01-21,1037.51,1037.51,689.26,348.25,0.0,0,Debit Card,Paid
LP0000228,L000174,2023-02-21,1037.51,1037.51,687.37,319.01,31.13,30,Debit Card,Late
LP0000181,L000175,2023-02-23,7012.98,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0000796,L000175,2023-03-23,7012.98,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0001033,L000175,2023-04-23,7012.98,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0001018,L000175,2023-05-23,7012.98,140640.28,137704.45,2935.83,0.0,0,Cheque,Paid
LP0001866,L000175,2023-06-23,7012.98,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0000595,L000175,2023-07-23,7012.98,7012.98,4870.66,2142.32,0.0,0,Cheque,Paid
LP0001776,L000176,2023-06-13,8085.23,114910.37,112346.4,2563.97,0.0,0,Credit Card,Paid
LP0001034,L000176,2023-07-13,8085.23,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0000565,L000176,2023-08-13,8085.23,113958.92,111655.31,2303.61,0.0,0,Credit Card,Paid
LP0000801,L000176,2023-09-13,8085.23,0.0,0.0,0.0,0.0,0,Credit Card,Missed
LP0001201,L000176,2023-10-13,8085.23,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0000970,L000176,2023-11-13,8085.23,105804.06,102769.43,3034.63,0.0,0,Debit Card,Paid
LP0000097,L000176,2023-12-13,8085.23,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0000182,L000176,2024-01-13,8085.23,91739.64,87978.09,3518.99,242.56,31,Bank Transfer,Late
LP0001196,L000176,2024-02-13,8085.23,8085.23,5988.89,2096.34,0.0,0,Bank Transfer,Paid
LP0000233,L000177,2022-09-14,1461.55,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0000221,L000177,2022-10-14,1461.55,1461.55,1013.6,447.95,0.0,0,Debit Card,Paid
LP0000798,L000177,2022-11-14,1461.55,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0000470,L000177,2022-12-14,1461.55,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0001298,L000177,2023-01-14,1461.55,1461.55,1061.79,399.76,0.0,0,Debit Card,Paid
LP0001355,L000177,2023-02-14,1461.55,1461.55,897.16,564.39,0.0,0,Debit Card,Paid
LP0001826,L000177,2023-03-14,1461.55,1461.55,919.54,542.01,0.0,0,Cheque,Paid
LP0000806,L000178,2023-11-21,7144.67,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0001448,L000178,2023-12-21,7144.67,7144.67,4344.79,2585.54,214.34,9,Cash,Late
LP0000201,L000178,2024-01-21,7144.67,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0001146,L000178,2024-02-21,7144.67,7144.67,4338.54,2591.79,214.34,19,Credit Card,Late
LP0000195,L000178,2024-03-21,7144.67,0.0,0.0,0.0,0.0,0,Credit Card,Pending
LP0000775,L000178,2024-04-21,7144.67,7144.67,5292.75,1851.92,0.0,0,Debit Card,Paid
LP0001898,L000178,2024-05-21,7144.67,0.0,0.0,0.0,0.0,0,Online Banking,Missed
LP0000501,L000179,2021-09-28,2656.19,62922.63,61890.35,952.59,79.69,31,Cheque,Late
LP0000071,L000179,2021-10-28,2656.19,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0000365,L000179,2021-11-28,2656.19,59698.34,58579.18,1039.47,79.69,29,Cash,Late
LP0000939,L000179,2021-12-28,2656.19,72447.72,71720.44,727.28,0.0,0,Bank Transfer,Paid
LP0000961,L000179,2022-01-28,2656.19,73355.54,72604.38,751.16,0.0,0,Cheque,Paid
LP0001167,L000179,2022-02-28,2656.19,0.0,0.0,0.0,0.0,0,Debit Card,Missed
LP0000029,L000179,2022-03-28,2656.19,2656.19,1794.05,862.14,0.0,0,Credit Card,Paid
LP0001977,L000180,2020-10-06,5364.05,80922.74,78944.21,1978.53,0.0,0,Cheque,Paid
LP0000928,L000180,2020-11-06,5364.05,88363.62,86718.49,1645.13,0.0,0,Bank Transfer,Paid
LP0000100,L000180,2020-12-06,5364.05,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0001713,L000180,2021-01-06,5364.05,82572.5,80667.89,1904.61,0.0,0,Bank Transfer,Paid
LP0000846,L000180,2021-02-06,5364.05,90292.58,88733.88,1558.7,0.0,0,Debit Card,Paid
LP0000327,L000180,2021-03-06,5364.05,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0001021,L000180,2021-04-06,5364.05,0.0,0.0,0.0,0.0,0,Auto Debit,Pending
LP0000738,L000180,2021-05-06,5364.05,0.0,0.0,0.0,0.0,0,Debit Card,Missed
LP0001258,L000180,2021-06-06,5364.05,86684.63,84964.27,1720.36,0.0,0,Cheque,Paid
LP0000406,L000181,2023-06-26,547.1,0.0,0.0,0.0,0.0,0,Online Banking,Pending
LP0001208,L000181,2023-07-26,547.1,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0000054,L000181,2023-08-26,547.1,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0000761,L000181,2023-09-26,547.1,547.1,362.21,184.89,0.0,0,Auto Debit,Paid
LP0001926,L000181,2023-10-26,547.1,0.0,0.0,0.0,0.0,0,Debit Card,Missed
LP0001489,L000182,2022-04-19,13425.61,137501.3,131721.5,5779.8,0.0,0,Cash,Paid
LP0001691,L000182,2022-05-19,13425.61,138633.2,132923.15,5307.28,402.77,8,Bank Transfer,Late
LP0001614,L000182,2022-06-19,13425.61,157553.82,153009.7,4544.12,0.0,0,Cash,Paid
LP0001465,L000183,2021-06-20,3413.59,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0000518,L000183,2021-07-20,3413.59,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0000125,L000183,2021-08-20,3413.59,3413.59,2230.52,1080.66,102.41,11,Debit Card,Late
LP0000173,L000184,2020-07-30,15324.38,15324.38,9822.68,5041.97,459.73,21,Cash,Late
LP0000925,L000184,2020-08-30,15324.38,15324.38,9048.53,5816.12,459.73,14,Cheque,Late
LP0000040,L000184,2020-09-30,15324.38,15324.38,9574.67,5749.71,0.0,0,Auto Debit,Paid
LP0000598,L000184,2020-10-30,15324.38,15324.38,11078.83,4245.55,0.0,0,Credit Card,Paid
LP0001123,L000184,2020-11-30,15324.38,15324.38,10822.26,4502.12,0.0,0,Credit Card,Paid
LP0001825,L000184,2020-12-30,15324.38,0.0,0.0,0.0,0.0,0,Online Banking,Missed
LP0001550,L000184,2021-01-30,15324.38,15324.38,10047.84,4816.81,459.73,41,Auto Debit,Late
LP0001979,L000184,2021-02-28,15324.38,15324.38,8426.6,6438.05,459.73,32,Cash,Late
LP0001725,L000184,2021-03-30,15324.38,15324.38,9540.52,5783.86,0.0,0,Cash,Paid
LP0001242,L000185,2023-12-24,1167.51,0.0,0.0,0.0,0.0,0,Credit Card,Pending
LP0001459,L000185,2024-01-24,1167.51,1167.51,731.38,401.1,35.03,17,Credit Card,Late
LP0001178,L000185,2024-02-24,1167.51,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0001727,L000185,2024-03-24,1167.51,0.0,0.0,0.0,0.0,0,Online Banking,Pending
LP0000500,L000185,2024-04-24,1167.51,1167.51,839.47,328.04,0.0,0,Cheque,Paid
LP0000307,L000185,2024-05-24,1167.51,1167.51,839.8,292.68,35.03,20,Cheque,Late
LP0001526,L000185,2024-06-24,1167.51,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0000851,L000185,2024-07-24,1167.51,0.0,0.0,0.0,0.0,0,Credit Card,Pending
LP0000670,L000185,2024-08-24,1167.51,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0000726,L000185,2024-09-24,1167.51,1167.51,756.69,375.79,35.03,25,Cash,Late
LP0001456,L000186,2022-11-05,8502.41,8502.41,4594.41,3652.93,255.07,2,Bank Transfer,Late
LP0000590,L000186,2022-12-05,8502.41,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0000618,L000186,2023-01-05,8502.41,8502.41,5268.57,2978.77,255.07,14,Debit Card,Late
LP0001589,L000186,2023-02-05,8502.41,8502.41,4639.42,3607.92,255.07,21,Online Banking,Late
LP0000427,L000186,2023-03-05,8502.41,0.0,0.0,0.0,0.0,0,Debit Card,Missed
LP0001016,L000186,2023-04-05,8502.41,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0000834,L000186,2023-05-05,8502.41,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0000945,L000186,2023-06-05,8502.41,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0001981,L000186,2023-07-05,8502.41,8502.41,5764.73,2482.61,255.07,33,Cheque,Late
LP0001787,L000186,2023-08-05,8502.41,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0001894,L000186,2023-09-05,8502.41,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0000111,L000187,2023-09-30,4145.79,5759.55,3290.39,2469.16,0.0,0,Credit Card,Paid
LP0000546,L000187,2023-10-30,4145.79,5759.55,4158.27,1601.28,0.0,0,Cash,Paid
LP0000769,L000187,2023-11-30,4145.79,5759.55,3382.05,2377.5,0.0,0,Credit Card,Paid
LP0001767,L000187,2023-12-30,4145.79,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0001520,L000187,2024-01-30,4145.79,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0000852,L000187,2024-02-29,4145.79,5759.55,3498.59,2260.96,0.0,0,Credit Card,Paid
LP0001142,L000187,2024-03-30,4145.79,5759.55,3833.98,1925.57,0.0,0,Cheque,Paid
LP0001420,L000188,2020-09-25,11287.12,11287.12,6290.58,4657.93,338.61,24,Bank Transfer,Late
LP0000669,L000188,2020-10-25,11287.12,0.0,0.0,0.0,0.0,0,Debit Card,Missed
LP0001917,L000188,2020-11-25,11287.12,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0001636,L000188,2020-12-25,11287.12,11287.12,7865.0,3422.12,0.0,0,Bank Transfer,Paid
LP0000771,L000188,2021-01-25,11287.12,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0000036,L000189,2023-10-21,8736.23,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0001870,L000189,2023-11-21,8736.23,8736.23,4968.5,3767.73,0.0,0,Online Banking,Paid
LP0001823,L000189,2023-12-21,8736.23,8736.23,5126.41,3609.82,0.0,0,Online Banking,Paid
LP0001270,L000189,2024-01-21,8736.23,0.0,0.0,0.0,0.0,0,Auto Debit,Missed
LP0001829,L000190,2022-12-04,6343.67,57088.29,54503.72,2584.57,0.0,0,Auto Debit,Paid
LP0000821,L000190,2023-01-04,6343.67,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0001652,L000190,2023-02-04,6343.67,59766.13,57691.91,2074.22,0.0,0,Debit Card,Paid
LP0001707,L000190,2023-03-04,6343.67,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0001722,L000190,2023-04-04,6343.67,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0000014,L000190,2023-05-04,6343.67,63345.68,61224.65,1930.72,190.31,30,Debit Card,Late
LP0001642,L000190,2023-06-04,6343.67,6343.67,4211.44,2132.23,0.0,0,Bank Transfer,Paid
LP0000856,L000191,2022-11-12,6423.66,6423.66,4121.97,2108.98,192.71,21,Cheque,Late
LP0001476,L000191,2022-12-12,6423.66,0.0,0.0,0.0,0.0,0,Credit Card,Missed
LP0001569,L000192,2020-11-16,6814.59,6814.59,4845.18,1969.41,0.0,0,Debit Card,Paid
LP0000636,L000192,2020-12-16,6814.59,6814.59,4461.89,2352.7,0.0,0,Cash,Paid
LP0001497,L000192,2021-01-16,6814.59,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0001760,L000192,2021-02-16,6814.59,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0001838,L000192,2021-03-16,6814.59,6814.59,3810.65,2799.5,204.44,23,Bank Transfer,Late
LP0001646,L000192,2021-04-16,6814.59,6814.59,4551.09,2059.06,204.44,31,Cheque,Late
LP0001312,L000192,2021-05-16,6814.59,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0000140,L000192,2021-06-16,6814.59,0.0,0.0,0.0,0.0,0,Online Banking,Missed
LP0000332,L000192,2021-07-16,6814.59,6814.59,4253.99,2356.16,204.44,4,Cash,Late
LP0001941,L000193,2022-06-01,4388.37,4388.37,2432.04,1956.33,0.0,0,Debit Card,Paid
LP0001251,L000193,2022-07-01,4388.37,4388.37,3268.42,1119.95,0.0,0,Credit Card,Paid
LP0000004,L000193,2022-08-01,4388.37,4388.37,2689.3,1567.42,131.65,33,Bank Transfer,Late
LP0000296,L000193,2022-09-01,4388.37,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0001780,L000193,2022-10-01,4388.37,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0000161,L000193,2022-11-01,4388.37,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0001664,L000193,2022-12-01,4388.37,4388.37,2627.36,1761.01,0.0,0,Bank Transfer,Paid
LP0001956,L000194,2021-11-19,2949.49,2949.49,1894.31,966.7,88.48,5,Cash,Late
LP0000525,L000194,2021-12-19,2949.49,0.0,0.0,0.0,0.0,0,Online Banking,Missed
LP0001567,L000194,2022-01-19,2949.49,2949.49,1785.59,1163.9,0.0,0,Bank Transfer,Paid
LP0000505,L000194,2022-02-19,2949.49,0.0,0.0,0.0,0.0,0,Online Banking,Pending
LP0001633,L000195,2023-09-19,10600.14,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0000286,L000195,2023-10-19,10600.14,10600.14,6393.44,3888.7,318.0,37,Cash,Late
LP0001128,L000195,2023-11-19,10600.14,10600.14,7006.2,3593.94,0.0,0,Debit Card,Paid
LP0000707,L000195,2023-12-19,10600.14,10600.14,7687.56,2912.58,0.0,0,Bank Transfer,Paid
LP0000169,L000195,2024-01-19,10600.14,10600.14,7397.03,2885.11,318.0,10,Cheque,Late
LP0001330,L000196,2020-03-16,142.2,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0000903,L000196,2020-04-16,142.2,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0000458,L000196,2020-05-16,142.2,142.2,90.84,47.09,4.27,6,Debit Card,Late
LP0000967,L000196,2020-06-16,142.2,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0000776,L000196,2020-07-16,142.2,0.0,0.0,0.0,0.0,0,Online Banking,Pending
LP0001799,L000196,2020-08-16,142.2,142.2,106.31,35.89,0.0,0,Cash,Paid
LP0001425,L000196,2020-09-16,142.2,142.2,78.39,59.54,4.27,23,Debit Card,Late
LP0000921,L000196,2020-10-16,142.2,142.2,84.34,57.86,0.0,0,Cheque,Paid
LP0000987,L000197,2022-07-29,356.17,356.17,226.72,118.76,10.69,34,Cash,Late
LP0000407,L000197,2022-08-29,356.17,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0000759,L000197,2022-09-29,356.17,0.0,0.0,0.0,0.0,0,Online Banking,Pending
LP0000227,L000198,2022-08-18,18740.59,51991.44,43487.67,7941.55,562.22,16,Cash,Late
LP0000826,L000198,2022-09-18,18740.59,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0001149,L000198,2022-10-18,18740.59,61350.63,55728.24,5622.39,0.0,0,Online Banking,Paid
LP0001051,L000198,2022-11-18,18740.59,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0001674,L000198,2022-12-18,18740.59,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0001574,L000198,2023-01-18,18740.59,102629.04,97289.03,5340.01,0.0,0,Bank Transfer,Paid
LP0001689,L000198,2023-02-18,18740.59,18740.59,11573.6,7166.99,0.0,0,Bank Transfer,Paid
LP0000607,L000199,2023-07-23,1590.94,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0001118,L000199,2023-08-23,1590.94,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0000536,L000199,2023-09-23,1590.94,0.0,0.0,0.0,0.0,0,Debit Card,Missed
LP0000783,L000199,2023-10-23,1590.94,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0001858,L000199,2023-11-23,1590.94,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0001786,L000199,2023-12-23,1590.94,1590.94,1115.77,475.17,0.0,0,Credit Card,Paid
LP0001447,L000199,2024-01-23,1590.94,1590.94,1077.6,465.61,47.73,24,Credit Card,Late
LP0000355,L000199,2024-02-23,1590.94,1590.94,943.12,600.09,47.73,31,Cash,Late
LP0000160,L000200,2023-03-23,856.39,12490.47,12125.05,365.42,0.0,0,Auto Debit,Paid
LP0001684,L000200,2023-04-23,856.39,12535.02,12171.48,337.85,25.69,24,Cheque,Late
LP0000083,L000200,2023-05-23,856.39,15172.15,14945.79,226.36,0.0,0,Cash,Paid
LP0001842,L000200,2023-06-23,856.39,0.0,0.0,0.0,0.0,0,Credit Card,Pending
LP0001185,L000200,2023-07-23,856.39,14435.92,14152.6,283.32,0.0,0,Debit Card,Paid
