transaction_id,account_id,transaction_date,transaction_time,transaction_type,amount,channel,description,balance_after,status
TXN00003572,ACC0000035,2023-05-21,14:29:00,Credit,5627.75,Online,Salary,1570.99,Pending
TXN00002022,ACC0000035,2023-11-15,17:52:00,Fee,646.18,Online,Utility,924.81,Completed
TXN00004757,ACC0000035,2024-04-24,14:56:00,Debit,14851.84,POS,Rent,924.81,Failed
TXN00001044,ACC0000036,2022-04-12,16:21:00,Transfer,5322.13,Online,Rent,15928.2,Pending
TXN00004670,ACC0000036,2022-05-16,21:44:00,ATM Withdrawal,9844.91,ATM,Utility,6083.29,Completed
TXN00001153,ACC0000036,2022-06-22,20:47:00,Interest,2203.16,Online,Investment,8286.45,Completed
TXN00004909,ACC0000036,2023-07-06,10:56:00,Transfer,8106.73,Online,Transfer,179.72,Completed
TXN00002375,ACC0000036,2023-09-04,14:04:00,ATM Withdrawal,167.76,ATM,Rent,11.96,Completed
TXN00000972,ACC0000036,2023-10-22,19:07:00,Interest,13036.88,Branch,Investment,11.96,Failed
TXN00003671,ACC0000036,2023-12-13,19:52:00,Debit,12090.37,POS,Rent,11.96,Pending
TXN00000569,ACC0000036,2024-04-29,22:45:00,Transfer,10.26,Online,Rent,1.7,Completed
TXN00000788,ACC0000036,2024-06-18,20:31:00,ATM Withdrawal,5257.62,ATM,Rent,1.7,Failed
TXN00004864,ACC0000036,2024-07-20,8:57:00,Interest,4792.72,Online,Investment,4794.42,Completed
TXN00002747,ACC0000037,2022-06-14,22:34:00,ATM Withdrawal,12831.31,ATM,Purchase,41083.25,Failed
TXN00001541,ACC0000037,2022-10-20,20:51:00,ATM Withdrawal,10871.85,ATM,Purchase,41083.25,Pending
TXN00003544,ACC0000037,2023-01-15,16:58:00,Fee,6403.43,Branch,Utility,41083.25,Pending
TXN00003904,ACC0000037,2023-03-19,18:46:00,Transfer,13799.5,Wire Transfer,Transfer,41083.25,Failed
TXN00000393,ACC0000037,2024-01-15,19:09:00,Fee,4390.11,Mobile,Utility,36693.14,Completed
TXN00000771,ACC0000037,2024-03-01,16:39:00,Interest,12236.51,Branch,Investment,36693.14,Failed
TXN00000923,ACC0000038,2023-02-11,14:05:00,ATM Withdrawal,14856.57,ATM,Utility,9639.54,Pending
TXN00002385,ACC0000038,2023-04-17,11:39:00,Interest,2496.82,Online,Investment,9639.54,Pending
TXN00003360,ACC0000038,2023-05-11,9:33:00,Interest,11739.29,Online,Investment,9639.54,Pending
TXN00001220,ACC0000038,2023-07-30,19:54:00,ATM Withdrawal,6578.01,ATM,Purchase,9639.54,Pending
TXN00002666,ACC0000038,2023-09-22,21:36:00,Fee,2302.33,Online,Utility,9639.54,Failed
TXN00001787,ACC0000038,2024-01-22,20:18:00,Credit,1678.19,Online,Refund,11317.73,Completed
TXN00004566,ACC0000038,2024-02-14,22:46:00,Transfer,11200.3,Online,Transfer,11317.73,Pending
TXN00000735,ACC0000038,2024-08-24,21:41:00,Transfer,3406.0,Wire Transfer,Rent,11317.73,Pending
TXN00000040,ACC0000039,2022-02-24,21:27:00,ATM Withdrawal,7676.81,ATM,Purchase,54783.35,Pending
TXN00004982,ACC0000039,2022-07-10,14:58:00,ATM Withdrawal,237.57,ATM,Utility,54545.78,Completed
TXN00002543,ACC0000039,2023-02-03,15:31:00,Transfer,3355.78,Wire Transfer,Investment,54545.78,Failed
TXN00003338,ACC0000039,2023-03-20,11:53:00,Transfer,8533.0,Wire Transfer,Rent,46012.78,Completed
TXN00002774,ACC0000039,2023-04-02,8:43:00,Transfer,2856.21,Mobile,Rent,46012.78,Pending
TXN00004676,ACC0000039,2023-09-27,16:47:00,Fee,9593.64,Branch,Utility,46012.78,Failed
TXN00001313,ACC0000039,2024-01-01,22:18:00,ATM Withdrawal,5819.27,ATM,Rent,46012.78,Pending
TXN00003526,ACC0000039,2024-04-14,10:23:00,Interest,7318.71,Branch,Investment,46012.78,Failed
TXN00000520,ACC0000039,2024-07-10,10:42:00,Fee,6100.24,Branch,Utility,39912.54,Completed
TXN00002763,ACC0000039,2024-12-01,12:47:00,Interest,10930.85,Online,Investment,39912.54,Failed
TXN00001929,ACC0000040,2022-08-08,21:03:00,Transfer,6362.91,Branch,Investment,28659.65,Pending
TXN00002256,ACC0000040,2022-08-28,15:12:00,ATM Withdrawal,4103.96,ATM,Utility,28659.65,Failed
TXN00000450,ACC0000040,2022-11-04,11:39:00,Interest,3975.65,Online,Investment,32635.3,Completed
TXN00003354,ACC0000040,2023-06-10,20:26:00,Transfer,1120.06,Branch,Rent,32635.3,Failed
TXN00001941,ACC0000040,2023-07-17,16:37:00,Debit,9916.14,Online,Rent,32635.3,Pending
TXN00003141,ACC0000040,2023-07-19,22:14:00,ATM Withdrawal,1508.94,ATM,Rent,32635.3,Pending
TXN00000135,ACC0000040,2024-01-06,8:41:00,Transfer,2719.85,Wire Transfer,Rent,29915.45,Completed
TXN00002343,ACC0000040,2024-04-27,19:36:00,ATM Withdrawal,6363.43,ATM,Rent,23552.02,Completed
TXN00002963,ACC0000041,2022-02-07,11:23:00,Transfer,7404.92,Branch,Transfer,7278.11,Failed
TXN00001471,ACC0000041,2022-02-15,12:44:00,Transfer,10876.78,Branch,Transfer,7278.11,Pending
TXN00000069,ACC0000041,2022-04-02,19:48:00,Debit,3761.23,POS,Utility,3516.88,Completed
TXN00001737,ACC0000041,2022-05-03,22:45:00,Debit,14494.46,Online,Purchase,3516.88,Failed
TXN00004700,ACC0000041,2022-05-06,18:47:00,Transfer,1758.45,Branch,Investment,1758.43,Completed
TXN00002128,ACC0000041,2022-05-21,19:46:00,Transfer,10381.65,Mobile,Transfer,1758.43,Pending
TXN00004244,ACC0000041,2022-05-27,10:11:00,Transfer,7269.07,Mobile,Rent,1758.43,Pending
TXN00001185,ACC0000041,2022-06-14,17:49:00,Transfer,880.75,Wire Transfer,Rent,877.68,Completed
TXN00004538,ACC0000041,2022-06-21,12:23:00,Interest,352.27,Online,Investment,877.68,Failed
TXN00001261,ACC0000042,2022-10-15,8:24:00,Credit,5878.06,Branch,Investment,17314.05,Completed
TXN00000071,ACC0000042,2023-01-20,18:18:00,Debit,4403.9,Online,Purchase,17314.05,Pending
TXN00003988,ACC0000042,2023-02-25,21:54:00,ATM Withdrawal,7586.77,ATM,Utility,9727.28,Completed
TXN00004506,ACC0000042,2023-05-16,16:42:00,Transfer,11972.45,Online,Transfer,9727.28,Failed
TXN00004641,ACC0000042,2023-06-13,20:12:00,ATM Withdrawal,9439.39,ATM,Purchase,9727.28,Pending
TXN00002796,ACC0000042,2023-10-12,16:27:00,Credit,4322.77,Online,Salary,9727.28,Failed
TXN00001288,ACC0000042,2023-12-27,11:30:00,Debit,14404.74,Mobile,Purchase,9727.28,Pending
TXN00000259,ACC0000042,2024-09-11,14:45:00,Transfer,1280.66,Branch,Transfer,8446.62,Completed
TXN00003965,ACC0000043,2023-08-05,8:19:00,Interest,1951.38,Online,Investment,28609.32,Completed
TXN00004551,ACC0000043,2024-05-05,12:51:00,Interest,2047.38,Online,Investment,30656.7,Completed
TXN00002007,ACC0000043,2024-10-12,11:51:00,Fee,8034.89,Branch,Utility,22621.81,Completed
TXN00002521,ACC0000044,2022-02-20,10:58:00,Interest,10447.6,Online,Investment,36748.43,Completed
TXN00004794,ACC0000044,2022-06-04,8:34:00,Fee,13716.19,Online,Utility,36748.43,Pending
TXN00003161,ACC0000044,2022-10-21,16:39:00,Transfer,13045.14,Branch,Investment,23703.29,Completed
TXN00003325,ACC0000044,2023-02-26,12:15:00,Transfer,9563.15,Mobile,Transfer,14140.14,Completed
TXN00000384,ACC0000044,2023-12-26,15:44:00,Fee,7536.11,Branch,Utility,14140.14,Failed
TXN00000610,ACC0000044,2024-08-14,15:29:00,Fee,13974.26,Mobile,Utility,14140.14,Pending
TXN00000689,ACC0000044,2024-11-01,17:04:00,ATM Withdrawal,2456.9,ATM,Utility,14140.14,Pending
TXN00000260,ACC0000045,2022-04-23,11:02:00,Fee,2973.94,Branch,Utility,36092.82,Pending
TXN00003537,ACC0000045,2022-06-18,22:09:00,Transfer,11576.87,Branch,Rent,36092.82,Failed
TXN00000512,ACC0000045,2022-08-15,10:28:00,Credit,4954.59,Mobile,Investment,36092.82,Failed
TXN00000931,ACC0000045,2022-08-28,11:41:00,Interest,14628.43,Online,Investment,50721.25,Completed
TXN00000172,ACC0000045,2022-11-24,16:57:00,Fee,2724.93,Mobile,Utility,50721.25,Pending
TXN00004508,ACC0000045,2023-04-06,11:16:00,Interest,10025.4,Branch,Investment,50721.25,Pending
TXN00004819,ACC0000045,2023-04-30,14:59:00,Interest,9419.92,Branch,Investment,50721.25,Failed
TXN00000489,ACC0000045,2023-05-28,19:41:00,Debit,9347.88,POS,Rent,50721.25,Pending
TXN00003232,ACC0000045,2024-05-17,17:50:00,ATM Withdrawal,10519.05,ATM,Rent,50721.25,Failed
TXN00002317,ACC0000046,2023-07-10,22:31:00,Fee,5416.44,Mobile,Utility,27962.93,Failed
TXN00001594,ACC0000046,2024-03-13,15:21:00,ATM Withdrawal,4689.93,ATM,Utility,27962.93,Failed
TXN00003280,ACC0000046,2024-03-20,19:22:00,Credit,10360.31,Mobile,Refund,27962.93,Failed
TXN00000602,ACC0000046,2024-05-01,10:30:00,Interest,11136.76,Online,Investment,39099.69,Completed
TXN00000903,ACC0000046,2024-06-06,18:42:00,ATM Withdrawal,5856.4,ATM,Purchase,39099.69,Failed
TXN00000781,ACC0000046,2024-08-18,9:46:00,Fee,9166.59,Mobile,Utility,39099.69,Pending
TXN00004852,ACC0000046,2024-09-12,17:18:00,Credit,12880.27,Mobile,Salary,39099.69,Pending
TXN00003066,ACC0000046,2024-11-25,11:40:00,ATM Withdrawal,4755.84,ATM,Utility,34343.85,Completed
TXN00000959,ACC0000047,2022-03-19,13:14:00,ATM Withdrawal,4165.29,ATM,Purchase,68617.55,Completed
TXN00002145,ACC0000047,2023-01-09,20:35:00,Credit,7623.2,Branch,Investment,76240.75,Completed
TXN00000573,ACC0000047,2023-10-10,17:32:00,Fee,12411.41,Online,Utility,76240.75,Pending
TXN00004182,ACC0000047,2024-01-27,10:39:00,Debit,677.51,POS,Purchase,76240.75,Pending
TXN00001449,ACC0000047,2024-03-02,20:22:00,Debit,14760.62,Online,Utility,61480.13,Completed
TXN00004360,ACC0000047,2024-05-15,19:10:00,Transfer,11328.13,Wire Transfer,Investment,61480.13,Failed
TXN00002134,ACC0000048,2022-01-15,20:14:00,Credit,3217.19,Branch,Investment,9452.86,Failed
TXN00002929,ACC0000048,2022-08-22,19:50:00,Debit,5362.92,POS,Rent,4089.94,Completed
TXN00001554,ACC0000048,2023-01-09,13:04:00,Fee,2816.4,Online,Utility,1273.54,Completed
TXN00001228,ACC0000048,2024-01-19,8:46:00,Transfer,811.97,Branch,Transfer,461.57,Completed
TXN00004149,ACC0000048,2024-03-06,19:16:00,Interest,13261.08,Online,Investment,13722.65,Completed
TXN00004881,ACC0000049,2022-01-01,16:13:00,Fee,13531.77,Online,Utility,11907.1,Pending
TXN00004913,ACC0000049,2022-10-01,22:21:00,Transfer,730.33,Branch,Investment,11907.1,Pending
TXN00003635,ACC0000049,2023-04-15,22:50:00,Debit,5578.47,POS,Utility,11907.1,Failed
TXN00000173,ACC0000049,2024-01-24,8:59:00,ATM Withdrawal,13317.1,ATM,Rent,11907.1,Failed
TXN00003376,ACC0000049,2024-03-04,15:34:00,Credit,4330.52,Online,Refund,11907.1,Pending
TXN00002856,ACC0000049,2024-08-10,17:35:00,Interest,454.76,Online,Investment,12361.86,Completed
TXN00000012,ACC0000050,2022-08-22,12:59:00,ATM Withdrawal,6467.66,ATM,Utility,30778.13,Completed
TXN00004404,ACC0000050,2022-10-02,8:10:00,ATM Withdrawal,14923.42,ATM,Utility,30778.13,Pending
TXN00003582,ACC0000050,2022-11-07,8:51:00,Credit,10871.95,Online,Salary,30778.13,Failed
TXN00001938,ACC0000050,2022-11-13,21:49:00,ATM Withdrawal,1975.63,ATM,Rent,30778.13,Failed
TXN00002964,ACC0000050,2023-01-08,9:42:00,Credit,5270.76,Mobile,Salary,30778.13,Failed
TXN00000187,ACC0000050,2023-02-13,8:29:00,Transfer,3445.29,Online,Rent,30778.13,Pending
TXN00004394,ACC0000050,2023-02-22,8:30:00,Fee,14019.5,Online,Utility,30778.13,Failed
TXN00002864,ACC0000050,2023-07-26,15:04:00,Transfer,7565.06,Mobile,Transfer,23213.07,Completed
TXN00002404,ACC0000050,2023-08-29,13:12:00,Debit,12093.79,POS,Utility,11119.28,Completed
TXN00002517,ACC0000051,2023-02-26,15:11:00,Transfer,6699.88,Wire Transfer,Transfer,8911.82,Failed
TXN00001446,ACC0000051,2023-03-22,22:01:00,Interest,13162.87,Online,Investment,22074.69,Completed
TXN00003064,ACC0000051,2023-06-01,12:13:00,Credit,14675.61,Branch,Investment,22074.69,Pending
TXN00003034,ACC0000051,2023-10-20,13:18:00,Credit,11003.46,Mobile,Salary,22074.69,Failed
TXN00000550,ACC0000051,2023-12-01,12:23:00,Fee,13782.75,Mobile,Utility,8291.94,Completed
TXN00002049,ACC0000051,2023-12-28,11:50:00,Interest,3462.72,Branch,Investment,11754.66,Completed
TXN00003302,ACC0000051,2024-03-19,16:42:00,Debit,5730.66,Mobile,Purchase,11754.66,Pending
TXN00002549,ACC0000051,2024-07-16,8:59:00,Transfer,9449.53,Branch,Transfer,11754.66,Failed
TXN00002557,ACC0000051,2024-09-09,16:14:00,Debit,3035.33,Mobile,Rent,11754.66,Failed
TXN00003255,ACC0000051,2024-10-17,18:55:00,Transfer,4861.44,Online,Investment,6893.22,Completed
TXN00000601,ACC0000052,2023-06-22,21:51:00,Interest,3703.65,Branch,Investment,13544.9,Failed
TXN00000648,ACC0000052,2023-07-20,14:40:00,Fee,9331.32,Branch,Utility,13544.9,Failed
TXN00000366,ACC0000052,2024-02-05,15:18:00,Credit,9789.78,Branch,Investment,23334.68,Completed
TXN00001450,ACC0000052,2024-08-13,9:06:00,Debit,12933.11,POS,Rent,23334.68,Pending
TXN00001862,ACC0000052,2024-09-25,15:24:00,Interest,12255.54,Branch,Investment,35590.22,Completed
TXN00003324,ACC0000052,2024-10-07,15:18:00,Credit,3076.92,Mobile,Salary,35590.22,Failed
TXN00002360,ACC0000052,2024-11-07,20:36:00,Transfer,5913.77,Online,Investment,35590.22,Pending
TXN00000868,ACC0000052,2024-12-03,19:05:00,ATM Withdrawal,13317.6,ATM,Purchase,35590.22,Pending
TXN00003321,ACC0000053,2023-08-01,20:26:00,Credit,10842.08,Online,Refund,78867.61,Pending
TXN00003017,ACC0000053,2023-09-26,22:14:00,ATM Withdrawal,7251.5,ATM,Purchase,71616.11,Completed
TXN00004559,ACC0000053,2024-02-18,14:32:00,Debit,12050.7,POS,Utility,59565.41,Completed
TXN00002965,ACC0000053,2024-03-12,8:23:00,ATM Withdrawal,5747.26,ATM,Purchase,53818.15,Completed
TXN00000726,ACC0000053,2024-05-23,8:54:00,Fee,8438.91,Online,Utility,53818.15,Pending
TXN00004133,ACC0000053,2024-06-22,21:05:00,Debit,2125.53,Online,Rent,53818.15,Pending
TXN00003413,ACC0000053,2024-11-07,21:03:00,ATM Withdrawal,6903.48,ATM,Purchase,53818.15,Failed
TXN00002156,ACC0000054,2022-01-12,11:35:00,Fee,962.92,Mobile,Utility,30392.47,Failed
TXN00001934,ACC0000054,2022-01-28,8:27:00,Transfer,1335.85,Mobile,Rent,30392.47,Pending
TXN00004720,ACC0000054,2022-09-25,21:26:00,Fee,10822.04,Mobile,Utility,30392.47,Pending
TXN00002620,ACC0000054,2023-02-02,14:08:00,Transfer,11298.41,Mobile,Transfer,30392.47,Failed
TXN00004561,ACC0000054,2024-02-17,10:55:00,Debit,14217.17,Online,Utility,16175.3,Completed
TXN00004292,ACC0000055,2022-04-25,10:15:00,Debit,298.7,POS,Utility,26424.43,Completed
TXN00003767,ACC0000055,2022-05-17,9:47:00,Fee,11791.67,Mobile,Utility,26424.43,Pending
TXN00004597,ACC0000055,2023-08-01,18:23:00,Fee,14875.8,Online,Utility,11548.63,Completed
TXN00003956,ACC0000055,2024-03-26,19:32:00,Debit,937.95,POS,Purchase,11548.63,Pending
TXN00001903,ACC0000055,2024-08-18,14:49:00,Transfer,7177.05,Branch,Transfer,4371.58,Completed
TXN00001348,ACC0000055,2024-11-08,14:54:00,Interest,11415.18,Online,Investment,4371.58,Pending
TXN00000382,ACC0000056,2022-07-04,9:35:00,Transfer,2471.79,Branch,Rent,48861.4,Pending
TXN00000752,ACC0000056,2022-09-27,22:03:00,ATM Withdrawal,1534.37,ATM,Utility,47327.03,Completed
TXN00002159,ACC0000056,2022-12-01,22:11:00,Transfer,7078.92,Mobile,Transfer,40248.11,Completed
TXN00004636,ACC0000056,2023-04-29,18:44:00,Transfer,9001.62,Mobile,Investment,31246.49,Completed
TXN00004608,ACC0000056,2024-05-06,8:42:00,Interest,10659.07,Online,Investment,31246.49,Failed
TXN00003050,ACC0000056,2024-10-08,21:55:00,Credit,9952.13,Online,Refund,31246.49,Pending
TXN00000614,ACC0000056,2024-10-26,12:15:00,Transfer,283.15,Online,Rent,30963.34,Completed
TXN00003210,ACC0000056,2024-12-04,10:57:00,Credit,6930.36,Branch,Investment,30963.34,Pending
TXN00002911,ACC0000057,2022-01-08,9:48:00,Interest,4958.53,Online,Investment,8696.47,Completed
TXN00000323,ACC0000057,2022-04-29,15:32:00,Debit,7890.53,POS,Rent,8696.47,Pending
TXN00001525,ACC0000057,2023-03-18,9:42:00,ATM Withdrawal,14902.35,ATM,Rent,8696.47,Pending
TXN00001823,ACC0000057,2023-04-10,9:52:00,Fee,2706.5,Mobile,Utility,8696.47,Pending
TXN00001653,ACC0000057,2024-09-16,17:32:00,Interest,14762.81,Branch,Investment,23459.28,Completed
TXN00000249,ACC0000057,2024-09-26,8:17:00,ATM Withdrawal,12862.34,ATM,Utility,10596.94,Completed
TXN00000368,ACC0000057,2024-10-15,9:35:00,Interest,6431.12,Online,Investment,10596.94,Failed
TXN00004962,ACC0000058,2022-08-10,12:45:00,Interest,8966.03,Online,Investment,25909.34,Failed
TXN00002847,ACC0000058,2022-12-04,14:04:00,ATM Withdrawal,11033.54,ATM,Utility,14875.8,Completed
TXN00002465,ACC0000058,2023-01-14,13:45:00,Debit,4711.92,Mobile,Utility,10163.88,Completed
TXN00003315,ACC0000058,2023-07-05,19:51:00,Transfer,1265.8,Online,Transfer,8898.08,Completed
TXN00000674,ACC0000058,2024-04-27,16:07:00,Transfer,5922.06,Online,Investment,8898.08,Pending
TXN00001300,ACC0000058,2024-07-03,16:20:00,Transfer,6621.61,Online,Transfer,8898.08,Failed
TXN00004215,ACC0000059,2022-01-11,10:35:00,Transfer,4804.07,Online,Rent,24971.93,Pending
TXN00001334,ACC0000059,2022-08-11,19:02:00,Debit,2042.44,Mobile,Utility,24971.93,Pending
TXN00002108,ACC0000059,2023-01-19,20:57:00,Fee,4626.04,Online,Utility,24971.93,Failed
TXN00002755,ACC0000059,2024-04-21,10:17:00,Interest,6194.77,Branch,Investment,24971.93,Failed
TXN00000729,ACC0000059,2024-09-09,9:00:00,Interest,10589.82,Branch,Investment,24971.93,Failed
TXN00004481,ACC0000060,2023-03-12,18:17:00,ATM Withdrawal,10778.59,ATM,Utility,40266.57,Failed
TXN00001250,ACC0000060,2023-05-25,14:55:00,Credit,3381.65,Online,Salary,40266.57,Pending
TXN00002530,ACC0000060,2023-10-01,8:34:00,Transfer,941.29,Wire Transfer,Transfer,39325.28,Completed
TXN00002920,ACC0000060,2023-11-19,9:08:00,Debit,335.72,Online,Rent,38989.56,Completed
TXN00004991,ACC0000060,2024-02-29,20:41:00,Debit,3960.84,POS,Purchase,38989.56,Failed
TXN00002494,ACC0000060,2024-09-18,19:00:00,Credit,4357.21,Branch,Investment,38989.56,Failed
TXN00002757,ACC0000060,2024-10-09,18:04:00,Credit,7073.63,Mobile,Salary,46063.19,Completed
TXN00000094,ACC0000061,2022-03-09,19:06:00,Transfer,8248.44,Wire Transfer,Rent,15447.6,Pending
TXN00001886,ACC0000061,2022-10-02,12:52:00,Transfer,14292.27,Wire Transfer,Rent,15447.6,Failed
TXN00003703,ACC0000061,2023-05-13,21:15:00,ATM Withdrawal,9237.07,ATM,Purchase,6210.53,Completed
TXN00002988,ACC0000061,2023-05-19,15:10:00,Debit,3478.99,Mobile,Purchase,2731.54,Completed
TXN00002744,ACC0000061,2023-07-05,9:57:00,Debit,5392.36,POS,Utility,2731.54,Failed
TXN00003858,ACC0000061,2024-01-12,12:03:00,ATM Withdrawal,2786.15,ATM,Utility,2731.54,Failed
TXN00001805,ACC0000061,2024-03-05,11:21:00,Transfer,14250.22,Wire Transfer,Transfer,2731.54,Pending
TXN00000137,ACC0000061,2024-03-15,9:03:00,Transfer,6157.88,Mobile,Investment,2731.54,Failed
TXN00004358,ACC0000061,2024-06-30,16:41:00,Interest,8835.75,Branch,Investment,2731.54,Failed
TXN00002371,ACC0000061,2024-12-21,13:05:00,Interest,9230.79,Online,Investment,2731.54,Pending
TXN00001362,ACC0000062,2022-03-21,16:20:00,Debit,14431.82,POS,Utility,7635.36,Completed
TXN00003475,ACC0000062,2023-08-14,8:15:00,Fee,361.9,Branch,Utility,7635.36,Failed
TXN00000062,ACC0000062,2023-10-23,10:04:00,ATM Withdrawal,7630.36,ATM,Utility,5.0,Completed
TXN00001883,ACC0000062,2023-11-29,21:23:00,Fee,13733.13,Branch,Utility,5.0,Pending
TXN00002012,ACC0000062,2024-06-11,17:47:00,Credit,12632.6,Mobile,Investment,5.0,Failed
TXN00003099,ACC0000062,2024-11-10,22:25:00,Transfer,8755.05,Branch,Transfer,5.0,Failed
TXN00001597,ACC0000062,2024-12-22,12:25:00,Interest,13425.56,Online,Investment,5.0,Failed
TXN00003632,ACC0000063,2019-04-01,19:08:00,Credit,3240.09,Mobile,Investment,4035.59,Pending
TXN00003998,ACC0000063,2021-07-15,11:30:00,Credit,11135.86,Mobile,Salary,4035.59,Pending
TXN00000810,ACC0000063,2022-02-12,10:32:00,ATM Withdrawal,9717.15,ATM,Purchase,4035.59,Pending
TXN00000871,ACC0000063,2022-04-02,18:35:00,Debit,1923.85,Online,Purchase,2111.74,Completed
TXN00002220,ACC0000063,2022-06-25,8:24:00,Credit,14043.29,Branch,Refund,16155.03,Completed
TXN00000143,ACC0000063,2022-07-21,19:56:00,Interest,7670.78,Online,Investment,23825.81,Completed
TXN00001827,ACC0000063,2022-10-27,11:47:00,Transfer,14697.96,Online,Rent,9127.85,Completed
TXN00002931,ACC0000064,2023-11-29,22:39:00,Credit,939.52,Branch,Refund,5282.76,Failed
TXN00003811,ACC0000064,2024-01-23,20:44:00,Interest,13077.43,Branch,Investment,5282.76,Pending
TXN00001759,ACC0000064,2024-03-20,11:34:00,Interest,8700.09,Branch,Investment,13982.85,Completed
TXN00001527,ACC0000064,2024-08-02,13:10:00,Interest,10526.56,Branch,Investment,13982.85,Failed
TXN00000866,ACC0000064,2024-08-29,15:23:00,Fee,13763.66,Online,Utility,219.19,Completed
TXN00000300,ACC0000064,2024-10-10,14:56:00,Transfer,122.9,Mobile,Rent,96.29,Completed
TXN00001091,ACC0000064,2024-11-19,10:30:00,ATM Withdrawal,4761.02,ATM,Utility,96.29,Pending
TXN00001856,ACC0000065,2022-11-17,20:38:00,Credit,5599.1,Online,Salary,12269.08,Completed
TXN00002045,ACC0000065,2022-11-19,15:52:00,ATM Withdrawal,9261.05,ATM,Purchase,12269.08,Pending
TXN00001722,ACC0000065,2023-01-05,22:35:00,Transfer,7379.84,Mobile,Rent,4889.24,Completed
TXN00001496,ACC0000065,2023-02-02,21:01:00,Transfer,1674.71,Branch,Investment,3214.53,Completed
TXN00001581,ACC0000065,2023-04-06,20:42:00,Transfer,2092.14,Wire Transfer,Rent,1122.39,Completed
TXN00004891,ACC0000065,2023-04-24,13:58:00,ATM Withdrawal,933.66,ATM,Rent,188.73,Completed
TXN00003951,ACC0000065,2023-06-18,19:19:00,Interest,5362.96,Online,Investment,5551.69,Completed
TXN00002095,ACC0000065,2023-06-28,22:09:00,Fee,11150.64,Branch,Utility,5551.69,Failed
TXN00001940,ACC0000065,2023-09-11,19:18:00,ATM Withdrawal,215.67,ATM,Purchase,5551.69,Pending
TXN00003600,ACC0000065,2023-09-19,11:13:00,Fee,11406.27,Branch,Utility,5551.69,Failed
TXN00002859,ACC0000065,2024-06-09,15:01:00,ATM Withdrawal,9617.07,ATM,Purchase,5551.69,Failed
TXN00003663,ACC0000065,2024-07-18,22:00:00,Credit,8162.5,Online,Investment,5551.69,Failed
TXN00000088,ACC0000066,2022-09-13,21:22:00,Interest,10976.24,Online,Investment,55228.07,Failed
TXN00003642,ACC0000066,2022-10-25,10:17:00,Transfer,1159.37,Wire Transfer,Investment,55228.07,Pending
TXN00000179,ACC0000066,2023-03-11,21:11:00,Fee,11102.79,Online,Utility,55228.07,Pending
TXN00003001,ACC0000066,2023-06-06,22:03:00,Credit,10950.33,Branch,Salary,55228.07,Failed
TXN00000894,ACC0000066,2023-09-12,12:44:00,Transfer,1320.6,Wire Transfer,Investment,55228.07,Pending
TXN00004265,ACC0000066,2024-02-08,13:34:00,Debit,10537.86,Mobile,Utility,55228.07,Failed
TXN00000775,ACC0000066,2024-07-08,13:39:00,Fee,1156.1,Mobile,Utility,54071.97,Completed
TXN00003335,ACC0000066,2024-08-09,10:47:00,ATM Withdrawal,12447.4,ATM,Rent,54071.97,Pending
TXN00003936,ACC0000066,2024-09-09,21:25:00,Interest,1939.29,Branch,Investment,54071.97,Pending
